Lat,Lon,MAT,SpringT,SOS,ST
39.8088,116.1028,6.577666805,13.67222222,149.6976923,-6.926717391
39.8178,116.1028,6.568990151,13.59320988,149.1327778,-4.96553261
39.8268,116.1028,6.476924677,13.53580247,127.2977778,-1.792928087
39.8358,116.1028,6.396622278,13.49259259,146.3922222,-10.7994533
39.8448,116.1028,6.300221945,13.50246914,145.1838889,-1.480606662
39.8538,116.1028,5.889575531,13.20185185,131.5988889,-2.787187158
39.8627,116.1028,5.889575531,13.20185185,133.95,1.125736891
39.8717,116.1028,5.548557359,12.94444444,129.0646154,-0.413511737
39.8807,116.1028,5.534325149,13.04320988,131.1577778,-3.75919589
39.8897,116.1028,6.093965876,13.59691358,144.4066667,-3.412536004
39.8987,116.1028,6.093952004,13.57345679,147.4005556,-5.833039191
39.9166,116.1028,6.181717298,13.61666667,121.1705556,-0.21829834
39.9256,116.1028,6.300908586,13.78209877,144.6677778,-1.049082717
39.9346,116.1028,6.298432515,13.80061728,137.3294444,-9.73239358
39.9526,116.1028,6.336662505,13.78765432,153.9844444,2.250859804
39.9616,116.1028,6.336662505,13.78765432,139.4933333,-1.39021329
39.9705,116.1028,5.683853516,12.93518519,125.1988889,-2.833091089
40.0065,116.1028,5.977881814,13.25308642,149.6622222,7.03560494
40.0155,116.1028,5.690650576,12.86419753,127.7927778,-2.883237481
40.0334,116.1028,5.709155223,13.11481481,119.6588235,-2.016747687
40.0514,116.1028,6.212019698,13.53333333,128.3294444,-1.977938349
40.0604,116.1028,6.212019698,13.53333333,129.125,-2.179249288
40.0694,116.1028,5.880274657,13.28518519,127.4927778,-2.980563979
40.0873,116.1028,6.446067416,13.60925926,131.6866667,-2.16967497
40.1233,116.1028,6.155139409,13.47037037,141.1338889,1.374227567
40.1772,116.1028,6.324400055,13.44753086,153.2877778,-6.560360125
40.2131,116.1028,6.277444861,13.46851852,144.3194444,-6.845122474
40.2221,116.1028,6.25031211,13.45308642,143.2072222,-1.554089596
39.6112,116.1117,6.897662644,13.85740741,124.5072222,-4.612459318
39.6471,116.1117,6.756797059,13.91296296,133.2138889,0.543045293
39.6561,116.1117,6.756797059,13.91296296,135.1488889,10.24067341
39.6741,116.1117,6.675273963,14.00246914,147.2830769,1.426244897
39.6921,116.1117,6.789457622,13.94444444,136.4533333,7.103754534
39.701,116.1117,6.760368983,13.95308642,140.1388889,-4.273093327
39.71,116.1117,6.684456929,13.97098765,154.9883333,-3.401411316
39.728,116.1117,6.624552643,14.03024691,141.6038889,-5.8240503
39.737,116.1117,6.644923013,14.00864198,129.4088889,-5.31169441
39.746,116.1117,6.725794146,13.89567901,149.1927778,-3.357447857
39.7549,116.1117,6.725794146,13.89567901,149.7577778,-2.409810604
39.7639,116.1117,6.712824247,13.78024691,152.3711111,-1.290904603
39.7729,116.1117,6.692467749,13.80493827,147.1016667,-1.214524161
39.7819,116.1117,6.573942294,13.72839506,154.0455556,-3.612510493
39.7909,116.1117,6.56410043,13.71296296,137.4477778,-9.577695303
39.7999,116.1117,6.394284922,13.6117284,137.9644444,-8.025529921
39.8088,116.1117,6.611624358,13.7537037,142.3355556,-6.143864615
39.8178,116.1117,6.589984741,13.64691358,135.4083333,-7.449982059
39.8268,116.1117,6.510937717,13.59382716,119.2394118,-1.950959802
39.8358,116.1117,6.41700652,13.53148148,139.6544444,-6.564435709
39.8448,116.1117,6.40832293,13.61851852,142.0172222,-3.047790366
39.8538,116.1117,6.021736718,13.31851852,151.4261111,3.449886127
39.8627,116.1117,6.021736718,13.31851852,112.3994118,-3.460625594
39.8717,116.1117,5.907476765,13.29320988,122.3416667,-3.711276452
39.8807,116.1117,5.639332778,13.07839506,128.6172222,-2.999731572
39.8897,116.1117,6.16687474,13.61234568,153.0727778,4.158616926
39.8987,116.1117,6.270647801,13.69259259,141.8783333,0.701663784
39.9077,116.1117,6.354619226,13.71604938,148.7055556,3.343692888
39.9166,116.1117,6.370654737,13.72283951,154.8923529,3.521386809
39.9256,116.1117,6.300908586,13.78209877,134.1005556,-2.994224205
39.9346,116.1117,6.330559023,13.7882716,136.4494444,-6.297945314
39.9436,116.1117,6.364474962,13.80308642,140.9272222,-6.148240866
39.9526,116.1117,6.36508531,13.76975309,141.2077778,-1.430630805
39.9616,116.1117,6.36508531,13.76975309,147.0255556,-2.199051812
40.0155,116.1117,5.659169094,12.82037037,121.2483333,-3.081826833
40.0514,116.1117,6.212019698,13.53333333,128.7233333,-3.259605004
40.0694,116.1117,6.368886115,13.65185185,136.3644444,0.575915954
40.0783,116.1117,6.540588154,13.64197531,126.9722222,-1.98838134
40.0873,116.1117,6.531308087,13.63641975,141.3205556,3.149151012
40.0963,116.1117,6.51405188,13.64197531,127.7483333,-6.11897553
40.1053,116.1117,6.50044389,13.62469136,136.1633333,-1.450144179
40.1143,116.1117,6.467651547,13.64320988,139.45,-3.146981621
40.1233,116.1117,6.439846026,13.70679012,147.8261111,1.881638042
40.1682,116.1117,6.303426273,13.52283951,155.8555556,1.450797494
40.1772,116.1117,6.332431683,13.50246914,152.8188889,1.061517987
40.1861,116.1117,6.376244972,13.44938272,141.4411111,1.914428186
40.2041,116.1117,6.321272021,13.44012346,134.9377778,-1.362974029
40.2131,116.1117,6.313843806,13.48024691,146.9435294,-6.781374523
40.2221,116.1117,6.170592315,13.46049383,139.3744444,-1.73942193
40.24,116.1117,6.109418782,13.54259259,141.0622222,4.294042485
39.6471,116.1207,6.743223748,13.87160494,116.8727778,-2.410007757
39.6561,116.1207,6.743223748,13.87160494,118.3583333,0.089798861
39.6741,116.1207,6.709217645,14.01666667,142.0216667,-4.306894164
39.6831,116.1207,6.826570953,14.00679012,135.2027778,-2.194247399
39.6921,116.1207,6.807428215,13.92345679,148.3905556,-3.386996392
39.701,116.1207,6.689963934,13.87962963,134.8427778,-6.281084641
39.71,116.1207,6.659113608,13.9537037,150.235,-3.409822857
39.719,116.1207,6.625169926,14.08333333,143.0666667,-3.710603388
39.728,116.1207,6.60541684,14.10740741,141.635,-3.618197709
39.737,116.1207,6.631315023,14.10679012,125.5183333,-5.847648538
39.746,116.1207,6.701740879,13.93580247,144.2233333,-4.905611346
39.7639,116.1207,6.697995561,13.79876543,138.1288889,-4.637165217
39.7729,116.1207,6.618379803,13.74382716,147.365,-5.110255565
39.7819,116.1207,6.573942294,13.72839506,155.8005556,-3.170201931
39.7999,116.1207,6.468296574,13.68024691,144.785,-7.452681826
39.8088,116.1207,6.555985574,13.79074074,141.3883333,-7.953801689
39.8178,116.1207,6.574594257,13.68209877,138.9894444,-10.32515964
39.8268,116.1207,6.499174643,13.60308642,141.9094444,-4.475967804
39.8358,116.1207,6.434276599,13.56975309,128.6616667,-4.21491084
39.8538,116.1207,6.138438064,13.39382716,147.3894444,-2.008066995
39.8627,116.1207,6.138438064,13.39382716,121.83,-4.890845805
39.8717,116.1207,6.053239007,13.36851852,133.1176471,4.430993064
39.8807,116.1207,5.759855736,13.1382716,129.4423077,-2.763787934
39.8897,116.1207,6.174296019,13.56728395,143.2838889,-2.486271356
39.8987,116.1207,6.312033569,13.70802469,144.5911111,0.365282834
39.9077,116.1207,6.354619226,13.71604938,142.7323077,-2.204069404
39.9166,116.1207,6.285441809,13.65802469,136.1138889,-1.348110996
39.9256,116.1207,6.282383132,13.74382716,147.2027778,-10.51246189
39.9346,116.1207,6.208905535,13.71481481,149.9833333,-0.121074406
39.9436,116.1207,6.313254266,13.73765432,142.7,-0.002757998
39.9616,116.1207,6.303356915,13.69012346,146.4961111,1.521173225
39.9705,116.1207,5.53250104,12.74382716,135.6038462,-2.366165884
39.9885,116.1207,3.512775697,11.08024691,113.846875,-5.71804352
40.0244,116.1207,4.588105146,12.0617284,112.7888235,-3.454523207
40.0514,116.1207,6.457178527,13.63765432,134.9222222,-4.327663016
40.0604,116.1207,6.457178527,13.63765432,126.2638889,-1.071183932
40.0694,116.1207,6.512206964,13.70432099,134.4061111,3.183360144
40.0783,116.1207,6.525176862,13.63888889,120.1844444,-3.448389648
40.0963,116.1207,6.50290609,13.60925926,113.025,-2.368851524
40.1233,116.1207,6.443584408,13.67098765,147.5605556,-2.415496815
40.1322,116.1207,6.398501873,13.88703704,123.4894444,-3.324088141
40.1412,116.1207,6.202746567,13.66790123,124.0329412,-2.882754787
40.1682,116.1207,6.265751144,13.50493827,158.6361111,4.419243708
40.1772,116.1207,6.366416979,13.56419753,148.9988889,0.856129054
40.1861,116.1207,6.426272715,13.50061728,130.5069231,-0.801611159
40.2041,116.1207,6.295311416,13.43888889,112.2261111,-1.002301601
40.2131,116.1207,6.331141629,13.51790123,131.2577778,-2.58638464
40.2221,116.1207,6.231072271,13.53271605,141.8683333,-2.105229145
40.24,116.1207,6.170536829,13.56666667,136.9277778,-2.122240611
39.6561,116.1297,6.744437509,13.84814815,125.1027778,-3.183675472
39.6651,116.1297,6.688223055,13.84938272,126.0515385,-0.62271773
39.6741,116.1297,6.720356499,13.93950617,143.1677778,-2.793116335
39.6831,116.1297,6.775308642,13.94135802,129.8588889,1.145341862
39.6921,116.1297,6.804945207,13.87592593,130.9877778,-4.281857642
39.701,116.1297,6.630080455,13.83333333,125.8627778,-4.282678825
39.71,116.1297,6.622645304,13.95493827,142.7466667,-0.911820091
39.719,116.1297,6.630718546,14.10740741,131.7023077,-5.920909087
39.737,116.1297,6.631315023,14.10679012,129.8288889,-3.550262645
39.746,116.1297,6.647974754,13.98333333,131.66,-4.947228767
39.7549,116.1297,6.647974754,13.98333333,134.81,-1.927683811
39.7639,116.1297,6.697995561,13.79876543,147.105,0.018285735
39.7729,116.1297,6.622118186,13.76234568,144.4683333,-6.380483902
39.7999,116.1297,6.483104453,13.71049383,149.8616667,-8.911961504
39.8268,116.1297,6.381148564,13.55123457,129.7561111,-3.858043091
39.8358,116.1297,6.373734221,13.50432099,129.1333333,-3.340059337
39.8448,116.1297,6.208829241,13.41419753,122.0564706,-2.343741577
39.8538,116.1297,6.257664031,13.48333333,125.6672222,-1.464776692
39.8627,116.1297,6.257664031,13.48333333,129.25,1.633192912
39.8807,116.1297,5.979088639,13.34567901,120.5138889,-2.355938808
39.8897,116.1297,6.174296019,13.56728395,141.3244444,-3.750082174
39.8987,116.1297,6.305187959,13.64444444,151.9838889,-0.300511038
39.9077,116.1297,6.253904841,13.59320988,145.2883333,-3.213057531
39.9166,116.1297,6.118671106,13.62345679,140.3616667,-2.006012729
39.9526,116.1297,6.131058399,13.53518519,134.7172222,-4.200389026
39.9616,116.1297,6.131058399,13.53518519,140.7722222,-4.60386393
39.9885,116.1297,3.304584547,10.72160494,114.9877778,-3.647310428
40.0334,116.1297,5.423845194,12.8808642,110.0038889,-3.068468187
40.0514,116.1297,6.452288806,13.6345679,134.9366667,-1.499044022
40.0694,116.1297,6.511582744,13.63580247,118.7183333,-1.324469533
40.0783,116.1297,6.468955472,13.59135802,122.7344444,-4.716297502
40.0963,116.1297,6.467644611,13.58580247,126.8555556,-4.564744692
40.1233,116.1297,6.443584408,13.67098765,126.9427778,-4.044418585
40.1322,116.1297,6.51396865,13.85617284,134.1916667,-8.195871822
40.1412,116.1297,6.41267166,13.77407407,126.4061111,-3.641574153
40.1502,116.1297,6.420731031,13.6382716,142.4344444,-2.886579184
40.1592,116.1297,6.420731031,13.6382716,140.3972222,-5.689665186
40.1682,116.1297,6.290407824,13.54320988,138.5866667,-6.7119029
40.1772,116.1297,6.404667776,13.5962963,147.0744444,2.182297557
40.1951,116.1297,6.348439451,13.47222222,137.3155556,-2.703425973
40.2131,116.1297,6.387342211,13.59753086,147.0166667,1.399906487
40.2221,116.1297,6.342863088,13.59444444,132.5772222,-2.358841905
40.24,116.1297,6.044603967,13.38148148,142.2333333,1.764429866
39.6561,116.1387,6.726466916,13.83580247,132.1377778,-2.653516566
39.6651,116.1387,6.677680677,13.86604938,122.1333333,0.920840721
39.6741,116.1387,6.690685255,13.8962963,131.2888889,-0.665051016
39.701,116.1387,6.61034124,13.83888889,124.6094444,-3.386012211
39.71,116.1387,6.577583576,13.94197531,141.4572222,-3.65285894
39.719,116.1387,6.630718546,14.10740741,145.0077778,-6.401238044
39.728,116.1387,6.648619781,14.18148148,138.0761111,-2.505213342
39.737,116.1387,6.653571924,14.18703704,131.7822222,-3.922504495
39.7549,116.1387,6.609051186,14.00802469,127.9,-2.030288291
39.7819,116.1387,6.595561104,13.77098765,136.3107692,1.525849955
39.7909,116.1387,6.610993203,13.82407407,133.8483333,-8.825736666
39.8178,116.1387,6.362630046,13.68950617,129.2394444,-2.643749572
39.8268,116.1387,6.352725759,13.60185185,126.3008333,-1.367345529
39.8358,116.1387,6.349653211,13.52222222,137.4433333,-7.853947559
39.8448,116.1387,6.258198086,13.45061728,144.73125,-0.034817527
39.8627,116.1387,6.359009571,13.64444444,136.6944444,-4.356207883
39.8717,116.1387,6.151435705,13.46604938,126.4994444,0.374217619
39.8807,116.1387,6.143397142,13.50617284,135.195,-2.178658462
39.8897,116.1387,6.166867804,13.55617284,142.3283333,0.123275594
39.8987,116.1387,6.313809127,13.65246914,149.7638889,0.980337704
39.9077,116.1387,6.185365515,13.50740741,145.4438889,-1.371652487
39.9166,116.1387,6.047052296,13.71049383,130.6588889,-2.405846316
39.9256,116.1387,5.980940491,13.5382716,142.7092308,1.168338892
39.9346,116.1387,5.896989874,13.40864198,119.6476923,-4.804559521
39.9436,116.1387,5.957511444,13.49012346,133.0816667,-5.353387077
39.9526,116.1387,5.882084894,13.32037037,142.8315385,-2.44364305
39.9616,116.1387,5.882084894,13.32037037,131.6583333,-5.898585379
39.9885,116.1387,3.733263976,11.11111111,120.3586667,-4.525517399
40.0155,116.1387,5.408981828,12.60617284,119.6244444,-3.312970294
40.0244,116.1387,5.363316687,12.89259259,112.0007143,-3.217685648
40.0334,116.1387,5.905624913,13.42592593,112.8241176,-3.752133094
40.0604,116.1387,6.402857539,13.61296296,120.5377778,-2.318152331
40.0694,116.1387,6.520203912,13.65061728,128.6933333,-5.752856875
40.0783,116.1387,6.358378416,13.52037037,132.9727778,-4.950085254
40.0963,116.1387,6.507809682,13.59074074,125.5488889,-2.906091076
40.1053,116.1387,6.537480927,13.6617284,146.9861111,-3.638677701
40.1143,116.1387,6.549237065,13.61358025,138.8133333,-5.140804828
40.1322,116.1387,6.514024136,13.72962963,135.0588889,-7.072065713
40.1412,116.1387,6.464565127,13.69938272,142.7433333,3.393173834
40.1502,116.1387,6.394798169,13.54197531,165.81,-1.086192626
40.1592,116.1387,6.394798169,13.54197531,143.1461111,-7.392433952
40.1682,116.1387,6.365154668,13.56666667,152.8044444,-1.879148521
40.1772,116.1387,6.424469413,13.61975309,145.8994444,-4.636483586
40.1861,116.1387,6.438035789,13.59506173,131.1527778,-5.575731709
40.1951,116.1387,6.358357609,13.51851852,134.8138889,-2.668043925
40.2131,116.1387,6.387342211,13.59753086,139.6344444,-3.234001044
40.2221,116.1387,6.346643085,13.5882716,158.6933333,8.813224189
40.24,116.1387,5.933402691,13.22839506,147.3477778,4.199777389
39.6651,116.1477,6.735740047,13.88024691,134.0916667,0.594253668
39.6741,116.1477,6.674628936,13.87160494,130.4511765,-1.570190968
39.6831,116.1477,6.676494659,13.83271605,140.45,0.843071513
39.6921,116.1477,6.682043279,13.80308642,135.5794118,-12.83582036
39.701,116.1477,6.61034124,13.83888889,142.4353846,-6.436430349
39.719,116.1477,6.613406853,14.06234568,145.5607692,-7.150091575
39.728,116.1477,6.583173811,14.05555556,154.7794444,-1.675580319
39.737,116.1477,6.674559578,14.17469136,128.4788889,-4.198971843
39.7549,116.1477,6.599840477,13.96358025,133.4527778,-3.454811027
39.7729,116.1477,6.588750173,13.83395062,120.5188889,-1.63354564
39.7909,116.1477,6.667214593,13.86358025,127.1922222,-4.89727234
39.7999,116.1477,6.582577334,13.84814815,129.9977778,-4.065857098
39.8088,116.1477,6.53742544,13.94012346,133.3922222,-2.056839329
39.8268,116.1477,6.352725759,13.60185185,121.4688235,-2.85898616
39.8358,116.1477,6.413282009,13.60123457,142.5838889,-5.308769302
39.8448,116.1477,6.258198086,13.45061728,147.7344444,-2.790910842
39.8627,116.1477,6.409065058,13.72592593,147.2188889,-2.457859854
39.8717,116.1477,6.358981828,13.69382716,135.8715385,-0.049141191
39.8807,116.1477,6.319447912,13.65432099,143.5661111,-2.65328242
39.8987,116.1477,6.404570676,13.77037037,147.7116667,-4.883921735
39.9346,116.1477,5.993945069,13.51481481,138.5522222,2.780746366
39.9436,116.1477,5.701761687,13.16296296,118.9494444,-2.38166308
39.9526,116.1477,5.882084894,13.32037037,125.3888889,-3.949307237
40.0244,116.1477,5.841399639,13.3845679,109.5752941,-2.24209954
40.0424,116.1477,6.248377029,13.60061728,125.8611111,-4.135721054
40.0604,116.1477,6.395415453,13.6537037,134.6555556,-2.612878426
40.0694,116.1477,6.496712443,13.6808642,118.3116667,-3.186060026
40.0783,116.1477,6.318213344,13.52530864,120.7855556,-1.962889776
40.0963,116.1477,6.439873769,13.51851852,135.3655556,-6.71476777
40.1322,116.1477,6.490588154,13.60679012,146.0105882,-4.755733151
40.1412,116.1477,6.405923152,13.56666667,130.4327778,-6.433061184
40.1682,116.1477,6.318830628,13.51851852,145.4483333,-3.647907766
40.1772,116.1477,6.343528922,13.57098765,134.5355556,-3.804657916
40.1861,116.1477,6.38737689,13.60432099,142.045,-5.166989927
40.1951,116.1477,6.358357609,13.51851852,138.1916667,-3.768215646
40.2131,116.1477,6.329955611,13.57592593,148.2294444,-4.20990735
40.2221,116.1477,6.328707172,13.55617284,164.0044444,5.657878609
40.24,116.1477,5.947059232,13.18148148,142.6744444,-1.752884198
39.6651,116.1567,6.735740047,13.88024691,132.4666667,-4.588808919
39.6741,116.1567,6.674628936,13.87160494,130.2976923,-3.052840827
39.6831,116.1567,6.676494659,13.83271605,136.2611111,-2.24522147
39.701,116.1567,6.61034124,13.83888889,115.7994444,-2.800580873
39.71,116.1567,6.568372867,13.91296296,126.6607692,0.562744844
39.719,116.1567,6.613406853,14.06234568,136.2727778,-5.548917031
39.728,116.1567,6.583173811,14.05555556,148.4922222,-3.53812606
39.737,116.1567,6.674559578,14.17469136,152.3227778,1.388653985
39.746,116.1567,6.599840477,13.96358025,141.9544444,-4.0308741
39.7729,116.1567,6.588750173,13.83395062,126.765,-3.038770114
39.7909,116.1567,6.667214593,13.86358025,141.6894444,-0.087448531
39.7999,116.1567,6.582577334,13.84814815,134.71,-4.741925929
39.8088,116.1567,6.53742544,13.94012346,130.8577778,-3.680615022
39.8178,116.1567,6.453454016,13.78518519,138.6927778,-6.217757002
39.8268,116.1567,6.352725759,13.60185185,135.5605556,-2.479574055
39.8358,116.1567,6.413282009,13.60123457,139.5092308,-2.964335914
39.8448,116.1567,6.258198086,13.45061728,133.3733333,-0.264724801
39.8538,116.1567,6.409065058,13.72592593,140.1277778,-3.3203198
39.8627,116.1567,6.409065058,13.72592593,144.4377778,-5.496883042
39.8807,116.1567,6.319447912,13.65432099,135.3411111,-6.914129062
39.9077,116.1567,6.190900264,13.55864198,134.0305556,-0.533213915
39.9526,116.1567,5.882084894,13.32037037,119.2861111,-3.512686192
40.0065,116.1567,3.75116521,11.33580247,112.0029412,-3.655101764
40.0155,116.1567,4.911790817,12.25308642,112.0261111,-2.822949531
40.0424,116.1567,6.248377029,13.60061728,127.905,-5.512871695
40.0514,116.1567,6.395415453,13.6537037,132.2566667,-3.352003479
40.0604,116.1567,6.395415453,13.6537037,128.1961111,-3.9408213
40.0694,116.1567,6.496712443,13.6808642,118.0572222,-1.971355032
40.0783,116.1567,6.318213344,13.52530864,128.3116667,-3.657835177
40.0963,116.1567,6.439873769,13.51851852,126.4194444,-6.429496869
40.1322,116.1567,6.490588154,13.60679012,133.8946154,-2.654851001
40.1412,116.1567,6.405923152,13.56666667,133.25,-9.720070712
40.1502,116.1567,6.308926342,13.49012346,138.1255556,-1.644727908
40.1682,116.1567,6.318830628,13.51851852,140.6366667,-1.516753674
40.1772,116.1567,6.343528922,13.57098765,145.7144444,-1.460085834
40.1861,116.1567,6.38737689,13.60432099,151.4955556,-0.717155605
40.1951,116.1567,6.358357609,13.51851852,138.3855556,-3.584022186
40.2041,116.1567,6.263836871,13.50987654,149.61,0.733214497
40.2131,116.1567,6.329955611,13.57592593,148.9288889,-5.401375214
40.2221,116.1567,6.328707172,13.55617284,153.415,-3.37641277
40.24,116.1567,5.947059232,13.18148148,159.7044444,-2.777115919
40.249,116.1567,5.751796366,13.01790123,136.7716667,-4.448806655
39.6741,116.1656,6.70487585,13.8808642,122.5277778,-0.559892241
39.6831,116.1656,6.676494659,13.83271605,120.1483333,-1.27427559
39.701,116.1656,6.610375919,13.85308642,131.2972222,-5.694708606
39.71,116.1656,6.594929949,13.87777778,136.4983333,-1.036148049
39.719,116.1656,6.557234013,13.96111111,138.2344444,-6.520059639
39.737,116.1656,6.623318075,14.07222222,147.9129412,-1.91308342
39.746,116.1656,6.605409904,13.9191358,138.5605556,0.465701683
39.7549,116.1656,6.605409904,13.9191358,137.8894444,-1.872952323
39.7639,116.1656,6.537446248,13.94074074,134.5933333,-2.796215992
39.7729,116.1656,6.586898322,13.8962963,134.4711111,-0.551868222
39.7819,116.1656,6.640040227,13.83580247,119.6766667,-2.694844448
39.7909,116.1656,6.695630462,13.83148148,143.0733333,0.11519691
39.7999,116.1656,6.614710778,13.88518519,135.9144444,-3.61437346
39.8178,116.1656,6.615300319,13.8808642,145.8616667,-0.563238448
39.8268,116.1656,6.485573589,13.71666667,137.9166667,-3.675529214
39.8358,116.1656,6.486163129,13.67654321,136.5877778,-2.543261142
39.8448,116.1656,6.32864475,13.50925926,132.5866667,-3.556073727
39.8627,116.1656,6.500485504,13.8308642,153.3355556,-0.152855772
39.8717,116.1656,6.469572756,13.77901235,152.665,0.730739057
39.8807,116.1656,6.410320433,13.72160494,123.8694444,-4.70089549
39.8897,116.1656,6.434304342,13.81234568,146.2794444,-6.572334188
39.8987,116.1656,6.397204883,13.82098765,135.2805556,-2.550508516
39.9077,116.1656,6.160646414,13.62962963,128.7011111,0.97481499
39.9256,116.1656,6.184769039,13.84506173,134.2388889,-3.352844031
39.9436,116.1656,5.670259398,13.09444444,134.92,3.522563678
39.9885,116.1656,3.954931336,11.39197531,112.230625,-3.017530743
40.0065,116.1656,3.321917048,10.8154321,114.9688235,-4.039376261
40.0334,116.1656,6.163184908,13.52716049,129.6927778,-5.989049049
40.0424,116.1656,6.299597725,13.61111111,132.2177778,-3.979969168
40.0514,116.1656,6.407754196,13.68395062,132.4488889,-1.076392523
40.0604,116.1656,6.407754196,13.68395062,136.7644444,-4.374319413
40.0694,116.1656,6.496712443,13.6808642,126.4111111,-2.152179709
40.0783,116.1656,6.333055902,13.56049383,140.9911111,0.538517189
40.0873,116.1656,6.259550562,13.45925926,113.0811111,-4.235298602
40.1233,116.1656,6.502261063,13.58765432,141.9794444,-2.250167825
40.1412,116.1656,6.393542794,13.51851852,135.3211111,-2.740917589
40.1502,116.1656,6.293480372,13.50864198,132.2866667,-2.581486915
40.1592,116.1656,6.293480372,13.50864198,146.1466667,-0.923642028
40.1682,116.1656,6.265106117,13.49320988,126.8311111,-1.411734072
40.1772,116.1656,6.343528922,13.57098765,136.5255556,-4.854724113
40.1951,116.1656,6.327465668,13.55,151.9116667,0.410549698
40.2131,116.1656,6.262019698,13.53641975,153.1461111,1.327349222
40.2221,116.1656,6.306443335,13.50864198,150.4672222,-2.207593474
39.6651,116.1746,6.751179082,13.89382716,137.9577778,0.503430091
39.701,116.1746,6.644929949,13.85,129.3538889,-3.150433411
39.71,116.1746,6.571473159,13.80432099,129.23,-7.067079612
39.728,116.1746,6.555396033,13.89444444,131.7466667,-4.306064332
39.737,116.1746,6.56526564,13.9654321,134.3894444,-9.081015421
39.746,116.1746,6.556498821,13.86111111,137.7066667,-2.179814435
39.7549,116.1746,6.556498821,13.86111111,133.3772222,-2.778819349
39.7639,116.1746,6.558475517,13.9191358,136.0277778,-7.458316829
39.7729,116.1746,6.585060341,13.88765432,136.0444444,-3.596958371
39.7819,116.1746,6.639436815,13.85061728,138.4527778,-3.078211938
39.7909,116.1746,6.695630462,13.83148148,126.9188235,-4.817035998
39.8088,116.1746,6.610348176,13.95679012,137.8483333,0.445008548
39.8178,116.1746,6.636849771,13.88641975,127.1138889,-1.159522195
39.8268,116.1746,6.523262588,13.7617284,135.3577778,-1.527841534
39.8627,116.1746,6.557317242,13.87283951,150.3338889,-9.383293678
39.9346,116.1746,6.312012762,13.86666667,134.8977778,0.68472089
39.9436,116.1746,6.022360938,13.50432099,141.1869231,0.817701623
40.0065,116.1746,3.499153835,10.86481481,115.563125,-3.536880371
40.0244,116.1746,5.573214038,13.21728395,127.0916667,-1.997758121
40.0334,116.1746,6.139069219,13.52654321,127.73,-3.664238622
40.0514,116.1746,6.416992648,13.65864198,137.8327778,-7.953537832
40.0604,116.1746,6.416992648,13.65864198,132.3983333,-4.011122558
40.0694,116.1746,6.413899293,13.6308642,132.8133333,-1.827611291
40.0783,116.1746,6.32806908,13.55123457,143.3327778,0.601820215
40.0873,116.1746,6.200270495,13.4617284,128.0744444,-4.379705785
40.0963,116.1746,6.137258982,13.46111111,126.0811111,-1.004733458
40.1053,116.1746,6.437473991,13.48271605,129.6588889,-3.946326734
40.1233,116.1746,6.438042724,13.52407407,140.9007692,0.014255192
40.1502,116.1746,6.293480372,13.50864198,122.4533333,0.11459644
40.1592,116.1746,6.293480372,13.50864198,143.0866667,0.171715455
40.1682,116.1746,6.299701762,13.54135802,134.8288889,-5.424669706
40.1772,116.1746,6.320079068,13.56111111,135.8844444,-1.030033591
40.1861,116.1746,6.363961715,13.64876543,130.655,-1.635161427
40.1951,116.1746,6.268164794,13.5617284,136.1983333,-4.287540158
40.2041,116.1746,6.225502844,13.54444444,139.605,0.33757966
40.2131,116.1746,6.266916355,13.52962963,135.0805556,2.806837591
40.2221,116.1746,6.241593841,13.47654321,137.125,-1.956956639
39.728,116.1836,6.567145235,13.84814815,132.5138462,-2.244582789
39.7549,116.1836,6.460805937,13.80617284,120.5238462,-3.311386972
39.7639,116.1836,6.523886808,13.87654321,141.8455556,-4.275525464
39.7819,116.1836,6.633229297,13.83024691,130.8783333,-5.687676793
39.7909,116.1836,6.694999306,13.85802469,150.0252941,-10.86173093
39.7999,116.1836,6.648071855,13.87345679,150.1482353,-5.556423485
39.8088,116.1836,6.638770981,13.97160494,124.9572222,-3.885283298
39.8178,116.1836,6.584990983,13.87901235,140.9872222,-1.231825993
39.8268,116.1836,6.417616868,13.72962963,133.46,-1.884081402
39.8358,116.1836,6.404036621,13.77962963,132.3323077,-4.172100503
39.8448,116.1836,6.444160078,13.74320988,131.6088889,-4.787069184
39.8627,116.1836,6.522104314,13.85987654,157.1072222,-2.452134886
39.9166,116.1836,6.090289915,13.81358025,129.6083333,-5.542091056
39.9346,116.1836,6.340435567,13.90555556,125.93,-2.879833003
39.9436,116.1836,6.187217367,13.71358025,135.6744444,1.676429907
39.9705,116.1836,5.42936607,12.89382716,109.915,-4.602781575
40.0244,116.1836,5.573214038,13.21728395,113.6644444,-3.464546093
40.0334,116.1836,6.152635594,13.58518519,118.9294118,-4.062780828
40.0424,116.1836,6.376827577,13.64814815,136.2022222,-4.591241158
40.0514,116.1836,6.515785823,13.68333333,119.3433333,-2.276044751
40.0604,116.1836,6.515785823,13.68333333,130.4155556,-3.699934854
40.0694,116.1836,6.444756554,13.62098765,119.7227778,-1.695017646
40.0783,116.1836,6.394194757,13.55493827,130.4844444,-3.654849075
40.0873,116.1836,6.269447912,13.51790123,133.1983333,0.027950687
40.0963,116.1836,6.200235816,13.54012346,129.9911111,-3.357013564
40.1053,116.1836,6.279941739,13.50185185,130.8177778,-4.178155108
